,종목이름,종목코드,21_1Q_매출액,21_1Q_영업이익,21_1Q_순이익,21_2Q_매출액,21_2Q_영업이익,21_2Q_순이익,21_3Q_매출액,21_3Q_영업이익,21_3Q_순이익,21_4Q_매출액,21_4Q_영업이익,21_4Q_순이익,22_1Q_매출액,22_1Q_영업이익,22_1Q_순이익
1739,동아에스티,[170900],141000000000.0,879530485.0,762092203.0,148000000000.0,7909229712.0,6265760162.0,152000000000.0,11610386276.0,11543589135.0,153000000000.0,-4780188213.0,-5755292550.0,156000000000.0,8150822497.0,1737685604.0
1740,엘티씨,[170920],17585893322.0,-2067339306.0,-1632850709.0,15774384827.0,-2254214230.0,-2183017187.0,20388246649.0,-1329973662.0,-446144799.0,24536810856.0,-2744037595.0,-4802543569.0,28200108130.0,996945746.0,7104820.0
1741,램테크놀러지,[171010],11070710040.0,1020034130.0,902135744.0,10450255203.0,1091243186.0,872135661.0,12072314475.0,1180865139.0,1126557355.0,14989579936.0,1180363301.0,259959672.0,15025909479.0,2546651531.0,2102223974.0
1742,선익시스템,[171090],9550144165.0,-385837416.0,-732240013.0,9510025997.0,-2497309391.0,-1433602382.0,14820426661.0,432296911.0,-3644752908.0,12348697668.0,-4665192105.0,-4406621471.0,5224128360.0,-579877809.0,-1401070568.0
1743,라이온켐텍,[171120],34527782063.0,2528621695.0,3124997878.0,36343582792.0,3240798958.0,2530867963.0,35761119001.0,2656982438.0,3022243802.0,43783795368.0,1004355664.0,-158355579.0,39095088586.0,3609693799.0,3286300198.0
1745,오파스넷,[173130],21108382294.0,440017076.0,852893866.0,23443967245.0,1021874087.0,1774371537.0,25674017361.0,1379329518.0,873307600.0,51529696416.0,2955487760.0,2730354074.0,21858670365.0,708197467.0,548213924.0
1746,에프엔씨엔터,[173940],15590314038.0,-3966823411.0,-3840439935.0,18656788039.0,-1332520043.0,-4507434387.0,9895114818.0,267080473.0,391916216.0,30047255635.0,840055169.0,-1460094380.0,16265359266.0,-3068943015.0,2738133610.0
1747,장원테크,[174880],12800442338.0,-3158920803.0,-3060274604.0,15892520086.0,-2563797061.0,2903684783.0,24356327949.0,-28431055.0,-10433851332.0,21633989755.0,-3780575914.0,-10143288620.0,25740905854.0,2379792974.0,404885753.0
1748,앱클론,[174900],568341464.0,-2698955975.0,-2689502202.0,1312255629.0,-3586524091.0,-3589866377.0,679967527.0,-1794452565.0,-1791416640.0,457489509.0,-2149230043.0,-2166998684.0,812654176.0,-2568199029.0,-2589443630.0
1749,인포마크,[175140],10938515012.0,1241036656.0,945602482.0,12251434422.0,239235295.0,114911625.0,10578453315.0,-227534983.0,-326614219.0,12904840806.0,-3904779959.0,-6893600858.0,6331301234.0,-1156976897.0,-2940810854.0
1750,아이큐어,[175250],16975938240.0,-5439459314.0,-4462367851.0,18159777186.0,-4658349531.0,-8239435435.0,14403259340.0,-6295802959.0,-9705495680.0,14743877083.0,-11889590048.0,-15977159484.0,13633535703.0,-4965039543.0,-6990876008.0
1752,베셀,[177350],6818718020.0,-2505567024.0,-1540745937.0,6521155273.0,-3490595255.0,-3588329758.0,4661889891.0,-3381209180.0,-2869111516.0,6632652756.0,1915997473.0,4520934471.0,15040311304.0,32494669.0,-1379269798.0
1753,파버나인,[177830],34839766952.0,2573521536.0,3192848480.0,36867597834.0,1855253170.0,509217437.0,24124322490.0,269863729.0,5289232728.0,30433119415.0,1183565538.0,-918935718.0,30997759536.0,3027589846.0,2047011757.0
1754,서진시스템,[178320],135000000000.0,9246541875.0,4621046907.0,138000000000.0,5021930450.0,-807926248.0,174000000000.0,25034148723.0,20008988440.0,160000000000.0,18697167593.0,14786525104.0,140000000000.0,2826619882.0,8552155488.0
1755,유테크,[178780],5696020972.0,-658750473.0,-1116931053.0,3285904523.0,-3356143977.0,-5485311286.0,5054254669.0,-1442486285.0,-1123103614.0,5599667371.0,-10109188644.0,-8394738130.0,5147627093.0,410218313.0,1072221038.0
1756,PI첨단소재,[178920],77600926359.0,20664955183.0,16249685753.0,74075249028.0,21572781307.0,15985044655.0,80265673785.0,19193193102.0,15637719771.0,69926870312.0,14427039110.0,16127569089.0,78270232479.0,13243740994.0,11862557409.0
1757,엠아이텍,[179290],10727632429.0,2461062586.0,2311366570.0,12507007943.0,3629555067.0,3040641872.0,11400880941.0,3049633097.0,3364531983.0,15623372538.0,4069191211.0,3528899237.0,10351565868.0,2487831956.0,3173858928.0
1759,유티아이,[179900],10818963637.0,-333466309.0,2696303.0,10204782882.0,-1092697341.0,150423764.0,13211584403.0,-255918231.0,509036656.0,10964407866.0,-539238598.0,611603143.0,15358629297.0,2832552580.0,3917225702.0
1760,디엑스앤브이엑스,[180400],1931973567.0,-855325206.0,17963914.0,2695565003.0,-506650767.0,-517737421.0,1487894863.0,-1203636452.0,-1932848521.0,1354401070.0,-2220346369.0,-5451581296.0,5924966551.0,627167579.0,-202760446.0
1761,한진칼,[180640],74581281309.0,-65482026503.0,-99832557263.0,101000000000.0,-49722522054.0,-68030217643.0,99736078303.0,-48531621524.0,-53024984866.0,120000000000.0,-31439553428.0,185000000000.0,109000000000.0,-45513329784.0,90713482946.0
1762,이즈미디어,[181340],8401758607.0,-1297706031.0,-1206927854.0,11835404977.0,-2560506876.0,-2896752848.0,14689891331.0,-511011451.0,-863074631.0,12613381714.0,-13552998988.0,-14891926074.0,11163960019.0,-1429908908.0,-2268143521.0
1763,NHN,[181710],460000000000.0,29156124019.0,23849405292.0,462000000000.0,23815001956.0,15189116409.0,456000000000.0,19926895561.0,32609842086.0,546000000000.0,24971179696.0,32278987031.0,520000000000.0,15526486949.0,-4508116802.0
1764,큐브엔터,[182360],16298284869.0,2171645048.0,2101670991.0,18086037979.0,491799625.0,-224177122.0,18565230369.0,761705364.0,890415640.0,18994006025.0,-2242751880.0,-5626602648.0,25460998811.0,1786244203.0,1250250493.0
1765,엔케이맥스,[182400],2891415706.0,-9982637925.0,-12585511479.0,3039036295.0,-12169210432.0,-17165740982.0,3188590140.0,-11702046478.0,-4036766077.0,3901210110.0,-13586531540.0,-17290943789.0,2642137982.0,-11223206595.0,-13043221653.0
1767,아세아시멘트,[183190],167000000000.0,5828953895.0,-790430920.0,217000000000.0,35663951134.0,20213119785.0,224000000000.0,45696297848.0,31484230767.0,285000000000.0,41457719145.0,29997019427.0,197000000000.0,3713711125.0,-3629147180.0
1768,코미코,[183300],59700734472.0,13758260777.0,10311969140.0,64383141322.0,16327057071.0,12652644859.0,66501973209.0,14951542697.0,10822948285.0,66456081048.0,13796980192.0,13362455137.0,69671424624.0,16553592246.0,12877657631.0
1769,엔지켐생명과학,[183490],5247726755.0,-5512435024.0,-7119184781.0,5684298499.0,-4846322511.0,-6446337948.0,5552904272.0,-5186380708.0,-6984340175.0,6490568982.0,-5208378073.0,-7314969938.0,6779018291.0,-4542108517.0,-6406486818.0
1770,SGA솔루션즈,[184230],5529157876.0,578149312.0,808714833.0,5795133275.0,1229774549.0,-1421452168.0,3845648944.0,-1152115462.0,-1279896993.0,9499795064.0,3057973893.0,3491942986.0,5004883240.0,-640505920.0,-2317233370.0
1771,아이진,[185490],812466361.0,-2849449998.0,-3237827366.0,855061542.0,-5899782898.0,2831114554.0,849970426.0,-11978535220.0,-10082360367.0,724617868.0,-14275976288.0,-24079881842.0,1064843028.0,-6444449890.0,-6371285262.0
1772,종근당,[185750],312000000000.0,21875182059.0,14735139823.0,328000000000.0,31642820698.0,23296212121.0,342000000000.0,36170710641.0,1727752543.0,362000000000.0,5069980616.0,2597367820.0,341000000000.0,25051810096.0,17491026246.0
1774,디티앤씨,[187220],19922307821.0,-2530481529.0,-3209399210.0,22664571031.0,-754494842.0,-290950948.0,24463658163.0,-39630464.0,-618411762.0,30740223151.0,5352646250.0,4347684688.0,25728507857.0,-712886234.0,-1452705229.0
1775,신화콘텍,[187270],9742612982.0,565027933.0,656806851.0,11439980395.0,538313635.0,1107774943.0,10503623770.0,483250610.0,301084464.0,12191684878.0,770368385.0,1289585992.0,12463900305.0,861535865.0,742834870.0
1776,제노포커스,[187420],5494861259.0,8409138.0,-807968711.0,6600728715.0,-1412042862.0,3127943779.0,6505691389.0,-1276405951.0,-2001744570.0,7272348746.0,-1154224680.0,-8844366135.0,6047830165.0,-1343408375.0,-2204769492.0
1778,나노,[187790],9691281766.0,-480220578.0,-462097603.0,9274556794.0,461144793.0,-10053503285.0,14298032304.0,494139933.0,137340243.0,18006470488.0,401611074.0,-4885732287.0,8561302604.0,128889698.0,-187269795.0
1780,인텔리안테크,[189300],22349682546.0,-2341418005.0,-215172016.0,30379209521.0,-768342888.0,-1165526686.0,36977395536.0,830362271.0,3835937406.0,48293359575.0,4509406139.0,3536841616.0,43025302214.0,1560052512.0,2898795402.0
1781,씨이랩,[189330],382872292.0,-1111186681.0,-840676389.0,1744779868.0,-758068634.0,-885384679.0,1236690800.0,38390253.0,-28632699.0,2413532780.0,-175360684.0,-380935536.0,735720911.0,-1385367355.0,-1334020699.0
1782,서전기전,[189860],12082711220.0,-1129537818.0,-1129830751.0,18996000172.0,2627527629.0,2822893958.0,11325219726.0,-1335892809.0,-1226558110.0,10050445427.0,-2760992111.0,-2895750175.0,11216311886.0,-872353198.0,-887779670.0
1783,흥국에프엔비,[189980],13613895676.0,451137109.0,1512340597.0,17593855449.0,3061343337.0,1987636231.0,23052908815.0,3137327410.0,2729854874.0,17270389360.0,45325278.0,90394991.0,19295403945.0,1345481724.0,943658411.0
1784,나무가,[190510],168000000000.0,7817085098.0,9964388050.0,103000000000.0,3807206891.0,4462031361.0,116000000000.0,5570104050.0,7483723133.0,115000000000.0,5773090059.0,-5920602184.0,176000000000.0,11908834503.0,11322824710.0
1785,육일씨엔에쓰,[191410],11512325648.0,-1588278376.0,-913327751.0,9527799964.0,-1537984784.0,-1971667488.0,6162678629.0,-3417396230.0,16168260806.0,3653678113.0,-4805520502.0,-10302861591.0,8506829602.0,-679379579.0,1976014409.0
1786,테고사이언스,[191420],1466089169.0,-796290523.0,-622368090.0,2006164994.0,-471193601.0,-430637467.0,2062080056.0,42627183.0,74865351.0,2765278946.0,1126850673.0,1025688945.0,1328119426.0,-313802967.0,-295209530.0
1787,더블유게임즈,[192080],164000000000.0,50349554266.0,39719517375.0,159000000000.0,49007361401.0,39212270830.0,151000000000.0,48118826823.0,43239372305.0,151000000000.0,42888668550.0,34110874560.0,150000000000.0,42649712125.0,33180715051.0
1788,케이사인,[192250],7402708050.0,1954215637.0,1982550543.0,8625468745.0,1417613356.0,1865703827.0,7968494627.0,2046146798.0,1796284970.0,13283823303.0,1010452029.0,388981020.0,6501784971.0,542862129.0,600091012.0
1789,윈하이텍,[192390],18609634753.0,1701527695.0,1176880163.0,21065203918.0,200610511.0,-72090490.0,23043998990.0,-567937451.0,-744739846.0,31779001608.0,573877909.0,-491692144.0,22937586212.0,3344163421.0,2308863715.0
1790,쿠쿠홀딩스,[192400],171000000000.0,34189661267.0,40969161665.0,155000000000.0,25229806537.0,40819414523.0,169000000000.0,26619910036.0,41365862535.0,190000000000.0,20952654027.0,21677439787.0,198000000000.0,29547612972.0,38861054695.0
1792,슈피겐코리아,[192440],85947200808.0,10414386410.0,16752401243.0,74643770730.0,7038006567.0,7368123175.0,94965342967.0,9998886480.0,12867194432.0,130000000000.0,16988350125.0,8074247974.0,101000000000.0,12027521455.0,4599415592.0
1793,드림텍,[192650],350000000000.0,25602828563.0,26282403633.0,249000000000.0,14022517382.0,10419231839.0,300000000000.0,38794145821.0,33383610696.0,332000000000.0,17685356491.0,13234438726.0,443000000000.0,42565498509.0,39906763296.0
1794,코스맥스,[192820],345000000000.0,23291696341.0,9820932834.0,430000000000.0,43917373019.0,26081759417.0,395000000000.0,24967296091.0,-1759590695.0,421000000000.0,30423544691.0,193380333.0,398000000000.0,13741232096.0,10187982255.0
1795,와이제이엠게임즈,[193250],11416800643.0,-752733665.0,-1342119067.0,8109960433.0,-286858781.0,1894799.0,9702468806.0,-533200986.0,-798191986.0,9164987448.0,-698698785.0,-441838026.0,8148551130.0,-653399411.0,568274951.0
1796,제이에스코퍼레이션,[194370],223000000000.0,10556280265.0,4853502252.0,206000000000.0,10856974165.0,5409406909.0,295000000000.0,24891405020.0,18730805192.0,263000000000.0,14665469243.0,19300119390.0,265000000000.0,18606475379.0,16618906228.0
1797,데브시스터즈,[194480],105000000000.0,23544673822.0,20493969065.0,95770593740.0,19742010295.0,15958453870.0,67102457313.0,7605394547.0,6167169371.0,101000000000.0,5762363874.0,17757531116.0,60687715024.0,9363820604.0,8296085859.0
1800,노바렉스,[194700],62282937633.0,8004397044.0,7675685578.0,69027365558.0,6747878754.0,5226330126.0,67838597937.0,5898227612.0,5399807883.0,79640710320.0,9361092694.0,8010728295.0,78333617896.0,8454948623.0,7366807573.0
1802,마니커에프앤지,[195500],20844195539.0,666991820.0,494508691.0,22140255087.0,311077055.0,185438437.0,21461027873.0,-193979098.0,-166928425.0,20483312694.0,-736344920.0,-691002758.0,19254434313.0,-1387614145.0,-1370847376.0
1803,해성디에스,[195870],137000000000.0,10164555728.0,9312023720.0,159000000000.0,18243345065.0,14685548534.0,171000000000.0,28007133186.0,22854393612.0,188000000000.0,29914918871.0,24199677633.0,200000000000.0,48338090920.0,39765400258.0
1805,에이비프로바이오,[195990],12213731580.0,-1667760832.0,-2337084923.0,7120267475.0,-1663492183.0,-4526128004.0,8560752781.0,-984883265.0,4699649834.0,5019234741.0,127137853.0,-7576132282.0,5415237661.0,-2044151223.0,-1681999530.0
1806,알테오젠,[196170],11882754056.0,-1466510436.0,386177549.0,6320332181.0,-10518629723.0,-5565512952.0,6446723113.0,-10150754704.0,-8044882142.0,16473305894.0,9340064651.0,4032877820.0,7055373197.0,-6606489479.0,5706822105.0
1807,애니젠,[196300],2019873906.0,-425898657.0,-798807672.0,2573891514.0,-880158425.0,-1709202471.0,1307940487.0,-351446718.0,-678890725.0,4365142919.0,1336108264.0,1497006589.0,3655410456.0,-996129298.0,-1151390217.0
1808,코아시아옵틱스,[196450],20947805255.0,670031671.0,2677407412.0,11965981857.0,-4456154926.0,-5012102352.0,62117393374.0,-4185562531.0,4591740100.0,84289460230.0,-5215556476.0,-16273412807.0,117000000000.0,2166852408.0,3729199919.0
1809,디에이테크놀로지,[196490],32900301516.0,-3630425786.0,-3089649919.0,-17359373015.0,-3505614385.0,-4125574754.0,20748539003.0,-622434792.0,-734827395.0,9110948331.0,-4955008087.0,-7710296134.0,9693163424.0,-3457703889.0,-9941810716.0
1810,웹스,[196700],8189123219.0,55085601.0,-90459461.0,9103621061.0,618809450.0,619779805.0,7989384608.0,452685631.0,656879683.0,9767092552.0,-246208378.0,-663962336.0,8832694587.0,121737891.0,-40050837.0
1811,디지캡,[197140],7587298850.0,-130632505.0,-52705043.0,5636109995.0,-784821630.0,-646334352.0,6361575186.0,361303104.0,369441659.0,9046998991.0,837041157.0,430366685.0,4932867699.0,-1618240950.0,-1181020093.0
1813,엔피디,[198080],61118023822.0,872122105.0,1874502552.0,73359639125.0,3744944187.0,2163893515.0,76661823279.0,296152080.0,1384533544.0,93789563710.0,3032398871.0,-1653332873.0,91075667725.0,1148853110.0,-202343792.0
1814,고려시멘트,[198440],14897198389.0,-1150585998.0,-811494529.0,20763502549.0,3725457787.0,3444270171.0,12903283841.0,570166230.0,422058383.0,17108546861.0,552642413.0,1582206056.0,14196612392.0,-1520722081.0,-1542066962.0
1816,제일전기공업,[199820],35773501119.0,3377126656.0,3700783461.0,35447924439.0,3348056803.0,2893847961.0,31720939347.0,3043313858.0,3624030627.0,44288792560.0,3087608665.0,2689913014.0,28872638535.0,2309737144.0,2453520050.0
1817,콜마비앤에이치,[200130],174000000000.0,28443835521.0,20324541983.0,147000000000.0,22991453482.0,16917583413.0,129000000000.0,16166809598.0,12897034242.0,144000000000.0,24044705525.0,18260568771.0,141000000000.0,18129836576.0,12878571522.0
1818,텔콘RF제약,[200230],9893099695.0,-1608672279.0,2743572202.0,8861839936.0,-623394094.0,5370710383.0,8478412016.0,-628308436.0,-13621325845.0,10607798668.0,119053750.0,-17368387237.0,6522013114.0,-682260678.0,-9542316178.0
1820,에이팩트,[200470],10812548884.0,429993483.0,-190561817.0,11655495411.0,1309883401.0,-119762532.0,12580334555.0,900836864.0,645841601.0,12168719551.0,1378996463.0,2329650261.0,12120425556.0,895312446.0,746843254.0
1821,휴메딕스,[200670],28417596465.0,4504715593.0,3959506496.0,25810028856.0,3668981214.0,3165153876.0,26396601890.0,3145863493.0,2818535238.0,30368126822.0,4670381475.0,108162393.0,26853780680.0,4306954880.0,11408656420.0
1822,에이디테크놀로지,[200710],79672203110.0,3665440967.0,5209872452.0,79039479556.0,3493318424.0,3748032721.0,82711630342.0,4257671368.0,5836831847.0,80660344497.0,-30284251.0,165868686.0,66206379113.0,4027543228.0,3063912637.0
1823,비씨월드제약,[200780],14577498378.0,720763368.0,713908396.0,15549958161.0,1053504949.0,1590677722.0,15194651606.0,1403224794.0,911938351.0,16295397665.0,191126987.0,-197358063.0,15881530844.0,1062637282.0,573382831.0
1824,서연이화,[200880],524000000000.0,17216375851.0,1664290985.0,527000000000.0,20675863809.0,17941450820.0,510000000000.0,19186547590.0,27045488454.0,619000000000.0,8890268209.0,-16907989605.0,603000000000.0,22623178926.0,22367413648.0
1825,미투온,[201490],28316484449.0,10939693502.0,8546310840.0,27269965696.0,10194015372.0,7481181943.0,26464170032.0,8894381716.0,6148791748.0,27683614018.0,4486797296.0,3704183949.0,29086663683.0,6330497272.0,5423056302.0
1827,유니온커뮤니티,[203450],9072231446.0,-211024135.0,240517973.0,10375336024.0,388804075.0,569387456.0,8838930276.0,-209631661.0,287405934.0,10736924225.0,367573333.0,1251153079.0,9683430126.0,-491129342.0,75034608.0
1828,드림시큐리티,[203650],44477655268.0,1159766228.0,1009722969.0,49916344370.0,5202051451.0,3374408296.0,43833127997.0,1562138008.0,513800995.0,51283856701.0,9748867852.0,10139217969.0,54303801634.0,2978911980.0,1337542730.0
1829,프로스테믹스,[203690],7393170003.0,-1293813366.0,2742647678.0,8631519550.0,-424501901.0,-1291043125.0,8548702798.0,-1830832810.0,282415240.0,7956000210.0,-2281215648.0,-8975780472.0,7020257331.0,-2209418329.0,-958285554.0
1830,그리티,[204020],20448875622.0,-2413266637.0,-2238485974.0,33818727896.0,1154618375.0,749497135.0,31415723386.0,-1270332104.0,-781243264.0,23021340154.0,-5027329809.0,-4781137999.0,26626356630.0,356974177.0,117358905.0
1831,모두투어리츠,[204210],1766345672.0,1082083253.0,455845211.0,1723524134.0,960144661.0,349189632.0,1793516598.0,754752658.0,144553698.0,821992732.0,565685493.0,1198393239.0,1178858362.0,578440541.0,307431158.0
1832,제이앤티씨,[204270],75578584570.0,7945022879.0,10366863814.0,26122580836.0,-17420487526.0,-20050314470.0,48536014419.0,-9089608335.0,-7120448032.0,52357870706.0,-12177983779.0,-16810903928.0,46902317480.0,-1940060318.0,-4322312535.0
1833,만도,[204320],1500000000000.0,71795577821.0,52163541059.0,1490000000000.0,76695747855.0,80430694565.0,1440000000000.0,53188154783.0,26009943025.0,1720000000000.0,30632564207.0,20011663703.0,1690000000000.0,68939210351.0,33274123799.0
